photo_num|principal_lat|principal_long|camera_tilt|camera_azimuth|alt_km|lens_mm|sun_elevation|activity_name|description
23260|05.6 N|019.6 E|64|180|114|250|53|REV 63|GAY-LUSSAC A, COPERNICUS
23261|03.1 N|062.8 E|50|148|112|250|82|REV 64|APOLLONIUS G
23262|20.5 N|030.8 E|54|325|112|250|58|REV 64|APOLLO 17 LANDING SITE
23263|20.4 N|030.7 E|53|325|112|250|58|REV 64|APOLLO 17 LANDING SITE
23264|20.1 N|030.5 E|52|323|112|250|58|REV 64|APOLLO 17 LANDING SITE
23265|12.1 N|019.7 W|66|191|114|250|15|REV 64|GAY-LUSSAC A, COPERNICUS
23266|09.8 N 20.2 W|68|188|114|250|15|REV 64|GAY-LUSSAC A, COPERNICUS|
23267||||||||BLANK|
23268|20.3 N 29.3 W|45|234|115|80|06|REV 65|EULER P|
23269|19.4 N 27.0 W|39|182|115|80|08|REV 65|TOBIAS MAYER, A, G, P|
23270|19.4 S|107.3 E|57|211|113|250|34|REV 66|HILBERT, S WALL
23271||098.5 E||262|113|250||REV 66|RITZ, EARTHRISE
23272||098.1 E||262|113|250||REV 66|RITZ, EARTHRISE
23273||098.5 E||264|113|250||REV 66|RITZ, EARTHRISE
23274||098.2 E||264|113|250||REV 66|RITZ, EARTHRISE
23275||097.6 E||263|113|250||REV 66|RITZ, EARTHRISE
23276|12.9 S|095.5 E|66|267|113|250|47|REV 66|RITZ, N WALL, EARTHRISE
23277||093.9 E||263|113|250||REV 66|RITZ, N WALL, EARTHRISE
23278||||||250||REV 71|EARTHSET FROM CSM
23279||||||250||REV 71|EARTHSET FROM CSM
23280||||||250||REV 71|EARTHSET FROM CSM
23281||||||250||REV 71|EARTHSET FROM CSM
23282||||||250||REV 71|EARTHSET FROM CSM
23283|02.6 N|63.6 E|12|050|110|250|71|REV 74|WEBB C, N OF
23284|18.9 N|09.7 E|15|199|114|250|50|REV 74|MANILIUS A, NE OF
23285|18.9 N|09.7 E|15|199|114|250|50|REV 74|MANILIUS A, NE OF
23286|18.7 N|05.3 E|29|209|114|250|46|REV 74|MANILIUS E, W OF
23287|18.7 N|05.3 E|29|205|114|250|46|REV 74|MANILIUS E, W OF
23288||||211||80||TEC|SOUTHERN SEA, HUMBOLDT, MILNE
23289||||169||80||TEC|SOUTHERN SEA, MILNE
23290||||248||80||TEC|SOUTHERN SEA, HUMBOLDT, CURIE
23291||||275||80||TEC|HUMBOLDT, CURIE
23292||||099||80||TEC|TSIOLKOVSKY, MILNE, HILBERT
23293||||279||80||TEC|SMYTH'S SEA, HUMBOLDT
23294||||312||80||TEC|SMYTH'S, BORDER SEAS, PASTEUR
23295||||176||80||TEC|SOUTHERN SEA, MILNE, HUMBOLDT
23296||||303||80||TEC|SMYTH'S, BORDER SEAS
23297||||225||80||TEC|SOUTHERN SEA, HUMBOLDT
23298||||184||80||TEC|SOUTHERN SEA, HUMBOLDT
23299||||350||80||TEC|SMYTH'S, BORDER SEAS
23300||||301||80||TEC|SMYTH'S, BORDER SEAS, HUMBOLDT
23301||||334||80||TEC|SMYTH'S, BORDER SEAS
23302||||165||80||TEC|LUNAR DISC
23303||||239||80||TEC|LUNAR DISC
23304||||296||80||TEC|LUNAR DISC
23305||||353||80||TEC|LUNAR DISC
23306||||045||80||TEC|LUNAR DISC
23307||||089||80||TEC|LUNAR DISC
23308||||292||80||TEC|LUNAR DISC
23309||||200||80||TEC|LUNAR DISC
23310||||302||80||TEC|LUNAR DISC
23311||||295||80||TEC|LUNAR DISC
23312||||306||80||TEC|LUNAR DISC
23313||||||250||TEC|TRANQUILITY, FERTILITY, CRISES, SEAS OF
23314||||||250||TEC|TRANQUILITY, FERTILITY, CRISES, SEAS OF
23315||||||250||TEC|TRANQUILITY, FERTILITY, CRISES, SEAS OF
23316||||||250||TEC|TRANQUILITY, FERTILITY, CRISES, SEAS OF
23317||||||250||TEC|FERTILITY, CRISES, SEAS OF, FOAMING SEA
23318||||||250||TEC|SMYTH'S SEA, FERTILITY, CRISES, SEAS OF
23319||||||250||TEC|SMYTH'S SEA, FOAMING SEA, BORDER SEA
23320||||||250||TEC|SMYTH'S SEA, FOAMING SEA, BORDER SEA
23321||||||250||TEC|SMYTH'S SEA, PASTEUR
23322||||||250||TEC|SMYTH'S SEA, PASTEUR, MILNE
23323||||||250||TEC|SMYTH'S SEA, PASTEUR, MILNE
23324||||||250||TEC|PASTEUR, MILNE
23325||||||250||TEC|PASTEUR, MILNE, CURIE
23326||||||250||TEC|SMYTH'S SEA, FOAMING SEA, BORDER SEA
23327||||||250||TEC|SMYTH'S SEA, BORDER SEA
23328||||||250||TEC|TRANQUILITY, CRISES, SEAS OF
23329||||||250||TEC|TRANQUILITY, FERTILITY, SEAS OF
23330||||||250||TEC|TRANQUILITY, CRISES, SEA; OF
23331||||||250||TEC|SOUTHERN SEA, HUMBOLDT
23332||||||250||TEC|SOUTHERN SEA, HUMBOLDT
23333||||||250||TEC|SOUTHERN SEA, HUMBOLDT
23334||||||250||TEC|FERTILITY, TRANQUILITY, SEAS OF
23335||||||250||TEC|GAUSS
23336||||||250||TEC|BORDER SEA, JOLIOT
23337||||||250||TEC|CRISES, SEA OF
23338||||||250||TEC|HUMBOLDT, SOUTHERN SEA, PASTEUR
23339||||||250||TEC|CRISES, TRANQUILITY, SEAS OF
23340||||||250||TEC|CRISES, SERENITY, SEAS OF
23341||||||250||TEC|CRISES, SEA OF, BORDER SEA
23342||||||80||TEC|LUNAR DISC
23343||||||80||TEC|LUNAR DISC
23344||||||80||TEC|LUNAR DISC
23345||||||80||TEC|LUNAR DISC
23346||||||80||TEC|LUNAR DISC
23347||||||80||TEC|LUNAR DISC
23348||||||80||TEC|LUNAR DISC
23349|||||||||BLANK
23350|||||||||BLANK
23351||||||250||TEC|LUNAR DISC
23352||||||250||TEC|LUNAR DISC
23353||||||80||TEC|SIM BAY EVA
23354||||||80||TEC|SIM BAY EVA
23355||||||80||TEC|SIM BAY EVA
23356||||||80||TEC|SIM BAY EVA
23357||||||80||TEC|SIM BAY EVA
23358||||||80||TEC|LUNAR DISC
23359||||||80||TEC|LUNAR DISC
23360||||||80||TEC|SIM BAY EVA
23361||||||80||TEC|SIM BAY EVA
23362||||||80||TEC|SIM BAY EVA
23363||||||80||TEC|SIM BAY EVA
23364||||||80||TEC|SIM BAY EVA
23365||||||80||TEC|SIM BAY EVA
23366||||||80||TEC|SIM BAY EVA
23367||||||80||TEC|SIM BAY EVA
23368||||||80||TEC|SIM BAY EVA
23369||||||80||TEC|SIM BAY EVA
23370||||||80||TEC|SIM BAY EVA
23371||||||80||TEC|SIM BAY EVA
23372||||||80||TEC|SIM BAY EVA
23373||||||80||TEC|SIM BAY EVA
23374||||||80||TEC|SIM BAY EVA
23375||||||80||TEC|SIM BAY EVA
23376||||||80||TEC|SIM BAY EVA
23377||||||80||TEC|SIM SAY EVA
23378||||||80||TEC|SIM BAY EVA
23379||||||80||TEC|SIM BAY EVA
23380||||||80||TEC|SIM BAY EVA
23381||||||80||TEC|SIM BAY EVA
23382||||||80||TEC|SIM BAY EVA
23383||||||80||TEC|SIM BAY EVA
23384||||||80||TEC|SIM BAY EVA
23385||||||80||TEC|SIM BAY EVA
23386||||||80||TEC|SIM BAY EVA
23387||||||80||TEC|SIM BAY EVA
23388||||||80||TEC|SIM BAY EVA
23389||||||80||TEC|SIM BAY EVA
23390||||||80||TEC|SIM BAY EVA
23391||||||80||TEC|SIM BAY EVA
23392||||||80||TEC|SIM BAY EVA
23393||||||80||TEC|SIM BAY EVA
23394||||||80||TEC|SIM BAY EVA
23395||||||80||TEC|SIM BAY EVA
23396||||||80||TEC|SIM BAY EVA
23397||||||80||TEC|SIM BAY EVA
23398||||||80||TEC|SIM BAY EVA
23399||||||80||TEC|SIM BAY EVA
23400||||||80||TEC|SIM BAY EVA
23401||||||80||TEC|SIM BAY EVA
23402||||||80||TEC|SIM BAY EVA
23403||||||80||TEC|SIM BAY EVA
23404||||||80||TEC|SIM BAY EVA
23405||||||80||TEC|SIM BAY EVA
23406|||||||||BLANK
23407||||||250||TEC|LUNAR DISC
23408||||||250||TEC|LUNAR DISC
23409||||||250||TEC|LUNAR DISC
23410||||||250||TEC|LUNAR DISC
23411||||||250||TEC|LUNAR DISC
23412||||||250||TEC|LUNAR DISC
23413||||||250||TEC|LUNAR DISC
23414||||||250||TEC|LUNAR DISC
23415||||||250||TEC|EARTH
23416||||||250||TEC|EARTH
23417||||||250||TEC|EARTH
23418||||||250||TEC|EARTH
23419||||||250||TEC|EARTH
23420||||||250||TEC|EARTH
23421|18.0 N|64.7 E|47|006|119|250|59|REV 29|CRISES, SEA OF
23422|17.3 N|63.0 E|43|349|119|250|58|REV 29|CRISES, SEA OF
23423|16.2 N|62.7 E|33|349|119|250|58|REV 29|CRISES, SEA OF
23424|16.5 N|62.2 E|34|351|118|250|57|REV 29|CRISES, SEA OF
23425|16.4 N|62.0 E|32|352|118|250|57|REV 29|CRISES, SEA OF
23426|16.9 N|61.7 E|36|353|118|250|57|REV 29|CRISES, SEA OF
23427|17.1 N|61.4 E|37|355|118|250|56|REV 29|CRISES, SEA OF
23428|16.6 N|60.6 E|32|345|118|250|56|REV 29|CRISES, SEA OF
23429|16.7 N|60.6 E|32|355|118|250|56|REV 29|CRISES, SEA OF
23430|16.8 N|60.2 E|32|352|118|250|56|REV 29|CRISES, SEA OF
23431|16.9 N|59.9 E|32|352|118|250|55|REV 29|CRISES, SEA OF
23432|17.5 N|59.2 E|37|350|118|250|54|REV 29|CRISES, SEA OF
23433|17.7 N|58.4 E|38|345|118|250|54|REV 29|CRISES, SEA OF
23434|17.9 N|58.2 E|38|350|118|250|53|REV 29|CRISES, SEA OF
23435|18.2 N|57.8 E|39|354|118|250|53|REV 29|CRISES, SEA OF
23436|18.7 N|57.3 E|42|354|117|250|52|REV 29|CRISES, SEA OF
23437|18.8 N|57.8 E|42|356|117|250|53|REV 29|CRISES, SEA OF
23438|18.4 N|56.5 E|38|355|117|250|52|REV 29|CRISES, SEA OF
23439|18.7 N|55.7 E|40|355|117|250|51|REV 29|CRISES, SEA OF
23440|18.8 N|55.3 E|40|352|117|250|50|REV 29|PEIRCE B, E OF
23441|19.0 N|55.0 E|41|353|117|250|50|REV 29|PEIRCE B, E OF
23442|19.1 N|54.6 E|41|356|117|250|50|REV 29|PEIRCE B, E OF
23443|19.6 N|54.1 E|44|353|117|250|49|REV 29|PEIRCE B, E OF
23444|19.8 N|53.9 E|44|356|117|250|49|REV 29|PEIRCE B, E OF
23445|19.8 N|53.5 E|44|356|117|250|48|REV 29|PEIRCE B, E OF
23446|19.9 N|53.1 E|44|357|116|250|48|REV 29|PEIRCE B, E OF
23447|20.0 N|52.7 E|44|358|116|250|48|REV 29|PEIRCE B, W OF
23448|20.0 N|52.3 E|44|358|116|250|47|REV 29|PEIRCE C, W OF
23449|20.1 N|51.9 E|44|358|115|250|47|REV 29|PEIRCE C, W OF
23450|20.0 N|51.5 E|42|360|116|250|47|REV 29|PEIRCE C, W OF
23451|19.8 N|50.5 E|41|349|116|250|46|REV 29|PEIRCE C
23452|20.7 N|51.0 E|46|003|116|250|46|REV 29|TISSERAND A, E OF
23453|21.9 N|50.5 E|52|001|116|250|45|REV 29|TISSERAND A, N OF, MACROBIUS S
23454|22.1 N|50.2 E|53|001|116|250|45|REV 29|TISSERAND A, N OF, MACROBIUS S
23455|19.9 N|49.2 E|39|355|115|250|45|REV 29|TISSERAND A
23456|19.7 N|48.7 E|36|353|115|250|44|REV 29|TISSERAND A, SW RIM
23457|19.8 N|48.2 E|36|352|115|250|44|REV 29|TISSERAND, S OF
23458|19.8 N|47.7 E|36|353|115|250|43|REV 29|TISSERAND, S OF
23459|20.1 N|47.6 E|38|359|115|250|43|REV 29|TISSERAND, S OF
23460|20.7 N|47.0 E|42|356|115|250|43|REV 29|MACROBIUS, SE WALL
23461|21.1 N|46.5 E|45|354|115|250|42|REV 29|MACROBIUS
23462|20.7 N|45.8 E|42|349|115|250|42|REV 29|MACROBIUS
23463|20.9 N|45.8 E|42|352|115|250|41|REV 29|MACROBIUS
23464|22.0 N|44.5 E|50|345|115|250|40|REV 29|MACROBIUS, W WALL
23465|21.7 N|44.9 E|57|355|114|250|40|REV 29|MACROBIUS, W WALL
23466|21.6 N|44.3 E|46|353|114|250|40|REV 29|MACROBIUS, W OF
23467|20.9 N|43.3 E|41|343|114|250|39|REV 29|MACROBIUS, W OF
23468|22.2 N|43.3 E|48|354|114|250|39|REV 29|MACROBIUS, W OF
23469|22.2 N|43.1 E|48|357|114|250|39|REV 29|MACROBIUS, W OF
23470|22.5 N|41.9 E|50|350|114|250|37|REV 29|MACROBIUS B, N OF
23471|22.1 N|41.3 E|47|345|114|250|37|REV 29|MACROBIUS B
23472|22.4 N|41.9 E|48|353|114|250|38|REV 29|MACROBIUS B, N OF
23473|23.2 N|40.8 E|52|353|113|250|36|REV 29|MACROBIUS M
23474|23.9 N|40.2 E|55|353|113|250|36|REV 29|MACROBIUS M, ROMER U, V
23475|24.2 N|39.9 E|55|354|113|250|35|REV 29|MACROBIUS M, ROMER U, V
23476|24.8 N|39.3 E|57|353|113|250|34|REV 29|ROMER E, N, P, U, V
23477|23.0 N|39.0 E|50|352|113|250|35|REV 29|ROMER U, V
23478|23.6 N|38.7 E|52|354|113|250|34|REV 29|ROMER U, V
23479|23.2 N|38.3 E|51|354|113|250|34|REV 29|ROMERJ
23480|22.4 N|38.0 E|45|355|113|250|34|REV 29|ROMERJ
23481|22.5 N|37.5 E|45|354|112|250|34|REV 29|ROMER J
23482|22.0 N|36.4 E|43|342|112|250|33|REV 29|ROMER K
23483|21.7 N|35.5 E|41|336|112|250|32|REV 29|ROMER K, S OF
23484|21.9 N|34.8 E|43|333|112|250|31|REV 29|LITTROW F
23485|22.0 N|34.1 E|44|332|112|250|31|REV 29|LITTROW F
23486|23.4 N|32.0 E|54|325|112|250|29|REV 29|LITTROW, A, D
23487|25.0 N|31.8 E|59|334|112|250|28|REV 29|LITTROW D, LE MONNIER
23488|24.6 N|31.5 E|57|332|112|250|28|REV 29|LITTROW D, LE MONNIER
23489|22.7 N|31.7 E|48|329|112|250|28|REV 29|LITTROW A
23490|23.4 N|32.1 E|50|342|111|250|29|REV 29|LITTROW A, D
23491|23.1 N|31.6 E|48|339|111|250|28|REV 29|LITTROW A
23492|23.3 N|31.1 E|49|338|111|250|28|REV 29|LITTROW A
23493|23.5 N|31.5 E|49|350|111|250|28|REV 29|LITTROW A
23494|23.1 N|31.3 E|46|351|111|250|28|REV 29|LITTROW A
23495|23.0 N|31.0 E|44|354|111|250|28|REV 29|LITTROW A
23496|25.0 N|30.1 E|55|352|111|250|26|REV 29|LE MONNIER
23497|25.1 N|30.2 E|55|357|111|250|27|REV 29|LE MONNIER
23498|23.9 N|30.6 E|49|006|110|250|27|REV 29|LITTROW, N OF
23499|26.1 N|29.6 E|58|000|110|250|26|REV 29|LITTROW, N OF
23500|26.5 N|29.5 E|59|005|110|250|26|REV 29|LE MONNIER, K, POSIDONIUS
23501|24.1 N|028.8 E|49|002|110|250|26|REV 29|SERENITY, SEA OF
23502|24.4 N|028.7 E|51|004|110|250|25|REV 29|SERENITY, SEA OF
23503|24.3 N|028.4 E|51|007|110|250|25|REV 29|SERENITY, SEA OF
23504|26.1 N|029.2 E|58|016|110|250|25|REV 29|LE MONNIER, K
23505|26.8 N|026.3 E|60|356|110|250|23|REV 29|SERENITY, SEA OF
23506|27.0 N|025.8 E|60|353|110|250|22|REV 29|SERENITY, SEA OF
23507|27.2 N|025.4 E|61|353|109|250|22|REV 29|SERENITY, SEA OF
23508|27.4 N|024.9 E|61|356|109|250|21|REV 29|SERENITY, SEA OF
23509|24.0 N|025.4 E|48|005|109|250|23|REV 29|SERENITY, SEA OF
23510|24.7 N|025.5 E|52|009|109|250|22|REV 29|SERENITY, SEA OF
23511|25.9 N|024.8 E|57|005|109|250|22|REV 29|SERENITY, SEA OF
23512|24.8 N|024.2 E|52|003|109|250|21|REV 29|SERENITY, SEA OF
23513|24.8 N|021.8 E|53|345|109|250|19|REV 29|BESSEL, SE OF
23514|23.8 N|022.2 E|47|349|109|250|20|REV 29|BESSEL, SE OF
23515|23.2 N|022.2 E|42|353|109|250|20|REV 29|BESSEL
23516|26.4 S|173.6 E|66|231|117|250|00|REV 36|VAN DE GRAAFF
23517|29.4 S|169.4 E|68|231|117|250|04|REV 36|VAN DE GRAAFF, THOMSON
23518 23519|27.2 S|172.9 E|64|224|117|250|01|REV 36|VAN DE GRAAFF, THOMSON DARK
23520|30.2 S|172.9 E|66|211|117|250|01|REV 36|VAN DE GRAAFF, BIRKELAND
23521 23522|28.6 S|170.4 E|67|224|117|250|03|REV 36|VAN DE GRAAFF DARK
23523|29.4 S|168.7 E|67|224|118|250|05|REV 36|VAN DE GRAAFF, THOMSON
23524|29.0 S|169.1 E|67|223|118|250|04|REV 36|VAN DE GRAAFF, THOMSON, ZELINSKY
23525|28.6 S|168.9 E|67|224|118|250|05|REV 36|VAN DE GRAAFF, THOMSON, ZELINSKY
23526|27.0 S|170.5 E|64|223|118|250|03|REV 36|VAN DE GRAAFF, ZELINSKY
23527|30.0 S|171.0 E|66|209|118|250|03|REV 36|VAN DE GRAAFF, THOMSON, BIRKELAND
23528|28.3 S|168.0 E|66|222|118|250|05|REV 36|VAN DE GRAAFF, THOMSON, ZELINSKY
23529|28.1 S|167.6 E|66|223|118|250|06|REV 36|VAN DE GRAAFF, THOMSON, ZELINSKY
23530|27.6 S|167.4 E|65|222|118|250|06|REV 36|VAN DE GRAAFF, E WALL, ZELINSKY
23531|27.1 S|167.0 E|65|224|118|250|06|REV 36|ZELINSKY, THOMSON, INGENUITY, SEA OF
23532|27.0 S|166.8 E|65|224|118|250|06|REV 36|ZELINSKY, THOMSON, INGENUITY, SEA OF
23533|26.5 S|166.8 E|64|225|118|250|06|REV 36|ZELINSKY, THOMSON, INGENUITY, SEA OF
23534|27.0 S|165.6 E|64|223|119|250|08|REV 36|ZELINSKY, INGENUITY, SEA OF
23535|27.6 S|164.8 E|65|222|119|250|08|REV 36|INGENUITY, SEA OF
23536|27.8 S|164.2 E|66|223|119|250|09|REV 36|O' DAY, INGENUITY, SEA OF
23537|27.7 S|163.7 E|66|224|119|250|09|REV 36|O' DAY, INGENUITY, SEA OF
23538|27.5 S|163.4 E|65|222|119|250|09|REV 36|INGENUITY, SEA OF
23539|27.5 S|163.1 E|65|223|119|250|10|REV 36|O' DAY, INGENUITY, SEA OF
23540|26.5 S|163.2 E|64|226|119|250|10|REV 36|O' DAY, INGENUITY, SEA OF
23541|24.5 S|164.6 E|60|228|119|250|09|REV 36|PARACELSUS, INGENUITY, SEA OF'
23542|32.1 S|167.2 E|67|195|119|250|06|REV 36|VAN DE GRAAFF, ZELINSKY, THOMSON
23543|31.3 S|166.4 E|67|197|119|250|07|REV 36|ZELINSKY, THOMSON
23544|31.0 S|164.2 E|67|206|119|250|08|REV 36|ZELINSKY, THOMSON, INGENUITY, SEA
23545||||||250||REV 36|LIMB, HORIZON
23546|28.7 S|159.9 E|67|222|119|250|12|REV 36|0' DAY, INGENUITY, SEA OF
23547|28.1 S|159.8 E|67|224|119|250|13|REV 36|0' DAY, INGENUITY, SEA OF
23548|27.6 S|159.9 E|66|223|120|250|13|REV 36|0' DAY
23549|27.0 S|159.9 E|65|220|120|250|13|REV 36|0' DAY
23550|27.7 S|158.6 E|66|223|120|250|14|REV 36|0 'DAY
23551|27.1 S|157.9 E|66|226|120|250|14|REV 36|0' DAY, SIERPINSKI
23552|27.3 S|157.2 E|66|226|123|250|15|REV 36|0' DAY, SIERPINSKI
23553|26.1 S|158.0 E|65|226|120|250|14|REV 36|BARBIER, SIERPINSKI
23554|26.2 S|157.4 E|65|227|120|250|15|REV 36|BARBIER, SIERPINSKI
23555|29.0 S|164.0 E|64|189|120|250|09|REV 36|THOMSON, INGENUITY, SEA OF
23556|26.2 S|155.5 E|66|229|120|250|17|REV 36|BARBIER, SIERPINSKI, HOLETSCHEK
23557|26.4 S|156.0 E|65|224|120|250|16|REV 36|BARBIER, SIERPINSKI, HOLETSCHEK
23558|27.0 S|155.9 E|65|221|120|250|16|REV 36|BARBIER, SIERPINSKI
23559|25.8 S|156.1 E|64|223|121|250|16|REV 36|BARBIER, SIERPINSKI, HOLETSCHEK
23560|25.6 S|155.6 E|64|225|121|250|17|REV 36|BARBIER, SIERPINSKI, HOLETSCHEK
23561|24.6 S|154.6 E|64|231|121|250|18|REV 36|BARBIER, SIERPINSKI, HOLETSCHEK
23562|||||||||BLANK
23563|16.8 N|019.1 E|67|240|109|80|27|REV 39|TACQUET, AUWERS, MENELAUS
23564|16.9 N|020.4 E|34|221|108|80|28|REV 39|TACQUET, A
23565|17.1 N|017.7 E|45|238|108|80|26|REV 39|TACQUET, AUWERS, MENELAUS
23566|17.6 N|016.2 E|49|249|108|80|24|REV 39|MENELAUS, A, N, R
23567|17.7 N|015.9 E|48|247|108|80|24|REV 39|MENELAUS, A, N, R
23568|18.0 N|014.8 E|45|250|108|80|23|REV 39|MENELAUS, A, N, R
23569|18.8 N|013.2 E|34|251|108|80|21|REV 39|MENELAUS, A, SULPICIUS GALLUS
23570|19.1 N|011.5 E|36|258|108|80|20|REV 39|SULPICIUS GALLUS, RILLES
23571|19.4 N|010.6 E|38|263|108|80|19|REV 39|SULPICIUS GALLUS, RILLES
23572|19.7 N|008.7 E|46|269|106|80|17|REV 39|MANILIUS F, ARATUS A
23573|19.8 N|007.5 E|49|270|106|80|16|REV 39|MANILIUS F, ARATUS A
23574|19.2 N|007.2 E|46|261|106|80|16|REV 39|MANILIUS F, CONON
23575|19.2 N|006.3 E|46|259|106|80|15|REV 39|MANILIUS F
23576|18.9 N|005.5 E|46|256|106|80|14|REV 39|MANILIUS F
23577|18.8 N|004.5 E|46|254|105|80|13|REV 39|MANILIUS F
23578|18.8 N|003.3 E|47|254|105|80|12|REV 39|CONON, S OF
23579|18.7 N|002.6 E|45|252|105|80|11|REV 39|CONON, S OF
23580|18.8 N|001.8 E|44|253|105|80|11|REV 39|CONON, S OF
23581|19.0 N|001.4 E|39|253|105|80|10|REV 39|CONON, S OF
23582|19.1 N|001.5 E|29|248|104|80|10|REV 39|CONON, S OF
23583|19.9 N|000.5 W|21|270|104|80|09|REV 39|APENNINE MOUNTAINS
23584|20.1 N|001.1 W|19|287|104|80|08|REV 39|APENNINE MOUNTAINS
23585|20.2 N|002.6 W|26|285|103|80|07|REV 39|APENNINE MOUNTAINS
23586|21.1 N|004.2 W|39|302|103|80|05|REV 39|WALLACE, E OF
23587|21.4 N|005.5 W|43|302|103|80|04|REV 39|WALLACE, E OF
23588|20.2 N|006.7 W|40|280|103|80|03|REV 39|WALLACE
23589|20.4 N|008.3 W|46|281|103|80|01|REV 39|WALLACE
23590|13.6 N|011.4 W|63|224|103|80|-2|REV 39|WOLFF B, ERATOSTHENES
23591|20.7 N|008.7 W|38|297|102|80|01|REV 39|WALLACE
23592|11.1 S|146.2 E|60|068|123|80|23|REV 40|MARCONI, CHAPLYGIN
23593|04.3 S|129.7 E|35|015|124|80|40|REV 40|LOVE, PRAGER
23594||||||80||TLC|CRESCENT MOON, WINDOW GLARE
23595||||||80||TLC|CRESCENT MOON, WINDOW GLARE
23596||||||80||TLC|CRESCENT MOON, WINDOW GLARE
23597||||||80||TLC|CRESCENT MOON, WINDOW GLARE
23598||||||80||TLC|LM, EARTH
23599|16.0 N|047.2 E|28|155|243|80|18|REV 1|PROCLUS, P, R, S, U, GLAISHER, E, W
23600|08.4 N|037.1 E|52|206|247|80|09|REV 1|CAUCHY A, B
23601|16.2 N|035.8 E|35|232|250|80|07|REV 1|MARALDI, D, E, M, VITRUVIUS A, H
23602|19.2 N|032.7 E|40|264|251|80|04|REV 1|MARALDI, VITRUVIUS, LITTROW
23603|17.1 N|032.4 E|36|244|254|80|04|REV 1|MARALDI, E, VITRUVIUS, A, 8, C, H
23604|09.6 N|031.9 E|48|200|258|80|04|REV 1|SINAS
23605|19.3 N|030.5 E|27|262|259|80|02|REV 1|LITTROW, VITRUVIUS, A, 8, L
23606|17.0 N|030.7 E|29|234|260|80|02|REV 1|VITRUVIUS, A, B, JANSEN F, L
23607|11.5 N|030.5 E|44|205|260|80|02|REV 1|JANSEN F, T
23608|19.0 N|029.6 E|26|259|261|80|01|REV 1|VITRUVIUS, LITTROW
23609|16.4 N|029.5 E|31|230|262|80|01|REV 1|VITRUVIUS, B, JANSEN F, L
23610|09.1 N|029.2 E|49|199|263|80|01|REV 1|SINAS, A, E
23611|18.4 N|029.4 E|17|241|264|80|01|REV 1|VITRUVIUS, L
23612|16.2 N|029.4 E|24|211|264|80|01|REV 1|VITRUVIUS, JANSEN, C, L
23613|11.6 N|029.1 E|41|193|265|80|01|REV 1|JANSEN F, L, SINAS
23614|03.2 N|028.0 E|55|188|267|80|00|REV 1|MASKELYNE, N, R
23615|18.7 N|030.0 E|06|159|263|80|02|REV 1|VITRUVIUS E, JANSEN L
23616|11.9 N|029.0 E|39|164|271|80|01|REV 1|JANSEN, K, L, SINAS, E
23617|01.8 N|027.7 E|56|176|272|80|00|REV 1|SINAS E
23618|19.9 N|030.5 E|13|273|261|80|03|REV 2|LITTROW, B, VITRUVIUS E
23619|19.8 N|030.3 E|10|272|262|80|03|REV 2|LITTROW, A, B, VITRUVIUS E
23620|19.8 N|030.3 E|04|281|263|80|03|REV 2|LITTROW, B, VITRUVIUS E
23621|21.2 N|027.5 E|17|305|265|80|00|REV 2|LITTROW B, VITRUVIUS E
23622|20.6 N|028.9 E|07|342|266|80|01|REV 2|LITTRO'W B
23623|20.4 N|029.5 E|06|035|266|80|02|REV 2|LITTROW B
23624|26.9 S|158.3 W|63|165|105|80|04|REV 2|DRYDEN, WALKER, APOLLO
23625|27.1 S|162.1 W|63|182|105|80|07|REV 2|DRYDEN, WALKER, APOLLO, OPPENHEIMER
23626||025.5 E||||80||REV 4|JANSEN, B, E, H, DAWES
23627||025.0 E||||80||REV 4|PLINIUS, E HALF, B, JANSEN B, H
23628||023.5 E||||80||REV 4|PLINIUS, JANSEN B
23629|23.1 N|014.0 E|65|288|112|80|01|REV 17|BESSEL
23630|22.0 N|017.7 E|55|289|112|80|05|REV 17|BESSEL, DESEILLIGNY
23631|21.3 N|017.2 E|54|283|112|80|04|REV 17|BESSEL, DESEILLIGNY
23632|21.1 N|020.8 E|30|301|112|80|08|REV 17|BESSEL, DESEILLIGNY, LINNE E
23633|21.8 N|013.9 E|62|283|112|80|01|REV 17|BESSEL, E, F, G
23634|21.4 N|13.4 E|62|281|112|80|01|REV 17|BESSEL, E, F, G
23635|17.3 N|21.5 E|35|187|112|80|09|REV 17|ARCHERUSIA, CAPE OF
23636|19.0 N|21.7 E|13|175|112|80|09|REV 17|DESEILLIGNY, S OF
23637|17.3 N|18.1 E|43|225|111|80|05|REV 17|MENELAUS, TAQUET, AUWERS
23638|19.4 N|15.8 E|47|263|111|80|03|REV 17|BESSEL E
23639|18.0 N|16.0 E|42|239|111|80|03|REV 17|MENELAUS, A, R, S
23640|08.2 N|18.5 E|67|180|111|80|06|REV 17|AUWERS, MACLEAR
23641|29.5 N|15.5 E|65|346|111|80|02|REV 17|LINNE A, B, D, E
23642|23.8 N|14.9 E|47|349|110|80|02|REV 17|LINNE, A, B, E
23643|21.1 N|13.9 E|28|317|110|80|01|REV 17|BESSEL F, G
23644|19.4 N|14.9 E|05|211|110|80|02|REV 17|BESSEL E
23645|||||||||DARK
23646|||||||||DARK
23647||||||80||REV 25|SPACECRAFT SUNRISE SOLAR CORONA
23648||||||80||REV 25|SPACECRAFT SUNRISE SOLAR CORONA
