|CC|Okay, Jack.||
|LMP|Okay. We're going to EXTEND the MAPPING CAMERA.||
|CC|Roger on that.||
|LMP|Okay. Okay.||
03 15 59 40|LMP|MARK. Barber pole.||
|CC|Roger.||
03 16 17 00||BEGIN LUNAR REV 2||
03 16 44 34|CMP|Okay, Houston. We're with you on the OMNI Delta.||
|CC|Roger, Ron. Read you loud and clear.||
||||
||Tape 6o/9||
|CDR|Okay, Robert. We should have gotten everything right on up through AOS here in the Flight Plan.||
|CC|Good show.||
|CDR|And the pan camera should be running right now.||
03 16 45 30|CMP|Okay, Houston. America here. We stopped the orbital photo path, frame 59* And about the sub-stellar point, we took 59 to 66, and frame 67 was taken of the, oh, the dark slide on the corner of Lobachevsky.||
|CC|Roger, America.||
|LMP|Those frames that Ron mentioned - this is Jack -that he mentioned were taken of a area where there's a much lighter gray albedo. Rather than the tannish gray, it's pure gray material that generally is on the rim crest of a number of craters. It may be related to the swirls that we see elsewhere.||
|CC|Roger, Jack.||
03 16 47 56|LMP|Bob, we're abeam of Al-Biruni and coming up on Goddard and Margin!s right now.||
|CC|Roger, America. We're tracking you on the map here, watching it.||
|LMP|Okay.||
|LMP|Al-Biruni has got variations in the - its floor, variations in albedo. It almost looks like a pattern as if water were flowing on a beach. It's that irregular. Not in great areas, but in small areas around on the southern side, and the part that looks like it's a waterÑwashing pattern is of a much lighter albedo, although I cannot see any real source for it. The texture, however, looks about the same.||
|CC|Roger, Jack.||
03 16 49 25|CMP|And Houston, America. For your info, it took an hour - an hour (laughter) - a minute and 45 seconds for the map - your mapping camera to extend and a minute and 45 for it to retract.||
||||
Tape 60/10||||
|CC|Roger, Ron. Copy. 1:45, extend and retract.||
|CDR|Bob, what's our altitude now?||
03 16 49 58|CC|Looks like you're crossing - you're just about 90 miles, but we'll firm that up here, Gene. You're 90.8 - -||
|CDR|Okay.||
|CC|- - America.||
|CDR|Okay; thank you.||
|LMP|Bob, this is Jack. And the question of these irregular swirls that we've got in Mare Marginis, and we are looking just north of Nep - Neper now. I tell you, in the mare, there just is no visible relief. Although there seem to be some sinuous systematics anyway to the distribution. Like, there'll be a very dark area associated with the light area. And that dark area is darker than the mare. I think the pictures'll show that. Now, in the highlands, however, the - the light albedo areas, which are very comparable, that appear to be swirllike patterns of the same type, seem to be associated with a crest of crater ridges and other high points. We're on over - right over a concentration of these now in the northern part of Marginis , where the rule of a - of the light areas being associated with a - either - either symmetrically around a much darker area than the normal mare, or on one side, and in this case, generally the south side - of a dark area is - that rule is very clear. And that also seems to hold in the back side that there was a slightly darker region between areas of light-colored swirls.||
|CC|Roger, Jack. We understand, and we're standing by. We have a DOI pad and some other updates.||
|LMP|Okay. We'll go back to work.||
|CC|America, Houston. We'd like PAN CAMERA, OFF.||
|CDR|You're reading our minds, Bob.||
||||
||Tape 60/ll||
03 16 53 32|LMP|It's OFF.||
|CC|Roger.||
|CDR|It's off.||
|CC|PAN CAMERA'S OFF, and we'd like ACCEPT. We've got the DOI target load, the CSM state vector, PIPA -and an SPS tailoff constant.||
03 16 53 49|CDR|Okay; you've got ACCEPT, Bob.||
|CC|Roger, Gene. And there will be no PIPA bias.||
|CDR|Okay.||
|LMP|Bob, I can start with that pad if you want to.||
|CC|Roger. We're standing by. I'll start with D0I-1. Are you ready to copy?||
|LMP|Go ahead.||
03 16 55 02|CC|Purpose: DOI-1, SPS/G&N; 40035; plus 1.90, minus 0.64; 093:11:36.60. NOUN 8l's minus 019-6, all balls for DELTA-Vy. DELTA-V^, is plus 0047-8; 000, 228, 000; 0058.9, plus 0014.5; 0197.4, 0:22, 0192.1; sextant star is 45, 187-5, 19-1- Let me say trunnion again; it's 19-1. The rest of the pad is not applicable. Set stars will be Sirius and Rigel; 133, 200, 030. Four jet, 15 second on the ullage. Other comments: overburn limits, DELTA-V one seven - 17 feet per second; burn time, 2 seconds. Over.||
|LMP|Okay, Bob. Ready for a readback. D0I-1, SPS/G&N; 40035; plus 1.90, minus 0.64; 093:11:36.60; minus 019-6, all zeros, plus 0047-8; all zeros, 228, all zeros; 0058.9, plus 00l4.5; 0197-4, 0:22, 0192.1; 45, 187.5, 19-1. Rest of pad is NA. Sirius and Rigel; 133, 200, 030. Four jets, 15 seconds ullage - Overburn limits: DELTA-V 7-17 feet per second; burn time, 2 seconds.||
|CC|Roger, Jack. Good readback. Okay; I've got a map update for - at 93:38 in the Flight Plan.||
||||
Tape 60/12||||
|CMP|Okay; go ahead. I have it.||
|CC|Okay, Ron. AOS without burn, 93:31:37; with burn is 3^:24. Over.||
|CMP|Okay. Without, 93:31:37; with burn is 34:24.||
|CC|Roger, Ron. I've got a - You can go back to BLOCK, Ron. And on that same page with the J-3, I've got the T-horizon and TCA.||
|CMP|Okay; ready to copy. Go ahead.||
|CC|Okay. You can go to BLOCK on the computer. T-horizon time 93:48:04; TCA minus 20 is 93:50:44. Over.||
|CMP|Okay. T-horizon, 93:48:04; TCA minus 20 is 50:44.||
|CC|Roger. Good readback.||
|CC|Okay, Ron. Over at 93:52, 93:52, we've got a difference in the NOUN 89 value.||
|CMP|Okay; go ahead.||
|CC|Okay. the NOUN 89s have changed to the following: NOUN 89, the first one, plus 20.284, plus 15.151, minus 001.96. Over.||
|CMP|Okay. It's a plus 20.284, and a plus 15-151Ç minus 001.96. Over.||
|CC|Roger, Ron. And here's a note for you. The landmark is F Crater, located on landing site - picture 4 of 4 in the Lunar Landmark Maps. Over.||
|CMP|Okay. Understand.||
|CC|Okay; and I've got a TEI minus 5 pad. Over.||
|LMP|Okay; go ahead. TEI-5-||
03 17 01 30|CC|Roger , Jack. TEI minus 5- SPS/G&N; 38570; plus 0.49, plus 0.92; 098:39:43-24. NOUN 8l, plus 2329.8, minus 2403-1, minus 1152.8; 193, 099, 318. The rest of the pad is all not applicable. Set stars, Sirius and Rigel; 133, 200, 030. Ullage four jet, 12 seconds. Comments: burn undocked; assumes a D0I. Over.||
||||
||Tape 60/13||
|LMP|Okay, Bob. TEI-5, SPS/G&N; 38570; plus 0.49, plus 0.92; 098:39=43.24; plus 2329.8, minus 2403-1, minus 1152.8; 193, 099, 318. Rest of pad NA. Sirius and Rigel; 133, 200, 030. Ullage: four jets for 12 seconds. Comment 1: burn undocked; comment 2: assume DOI.||
|CC|Good readback, Jack.||
|LMP|Okay. What else can we do for you?||
|CC|Stand by 1, here. I've got an addition for Ron on that comment about that F Crater landmark. Let me get it. It's right here, and I'll come right up to Ron on it.||
|CMP|Okay; I'll stand by.||
|CC|Ron, this additional comment will have - the crater is 8 nautical miles north of your track. You will lose the landmark at a 36-degree elevation angle. Over.||
|CMP|Okay. It's 8 miles north, and I'll lose it at 30 degrees. Okay; so that'll be pretty quick.||
|CC|Thirty-six degrees; pretty quick still.||
|CMP|Is that the one on Family Mountain?||
03 17 05 11|CC|Stand by on that, Ron. Let me look at the book here. And I'll get Farouk to help me out on that one.||
|CMP|Okay, Houston. I've got F Crater, now. I'm all s quared away. Thank you.||
|CC|Okay, Ron. It's - it's right in the middle of that landing site 4 of 4 which is right before Ache-in[?] in the book on your - on the Landmark Tracking Book. And it's right dead center on that page.||
|CMP|Okay, I've got it now. I wrote down 404; it's 4 of 4.||
03 17 07 09|LMP|Okay, Houston. We've got a good shot of the landing site.||
||||
Tape 60/14||Ñ||
|CC|Roger. Understand. And Roger, Ron.||
|LMP|The shadows, Bob, go all the way across the Scarp and very long pyramiding shadows go all the way past Family Mountain. Die - looks like the Sculptured. Hills are lit up on this side, but it almost puts the entire North Massif in shadow, from where I stand.||
|CC|America, Houston.||
03 17 08 07|LMP|Quite an interesting place to land down there.||
||END OF TAPE X||
||||
||Tape 61/1||
|APOLLO|17 AIR-TO-GROUND VOICE TRANSCRIPTION||
03 17 08 12|CC|America, Houston.||
|CDR|We can now, I think, see contrast down in the shadow. And the only part of the scarp that is visible - I think Jack picked it out - as being right where Lara is.||
|CC|Roger. America, Houston.||
|LMP|Roger; go ahead.||
|CC|Roger. Just some words in your - You'll be going through your systems checklist here and you'll probably see that it says dump the waste water if it's greater than 85 percent and you are at about 89.6 percent. We'd - we'd like you not to dump the waste water until the nominal time in the Flight Plan. Do not dump the waste water during this systems check. Over.||
|CDR|Okay, and I understand that was about 9^ hours as I recall.||
|CC|That's affirmative. That's where the nominal time is and that is where we'd like it dumped.||
|CDR|Okay.||
|CDR|Bob, that's a - a fantastic black-and-white shot of the landing area with the shadow stretching across most of it.||
|CC|Roger. Understand.||
03 17 10 34|CDR|Bob, I can now see down in through the shadow. I can see - Bare Mountain, I can see - I can't really make out the - the slide yet. Most of the North Mass - Massif are still in shadow due to the -due to the Sculptured Hills. And just at the point where we can start really to see through the shadows and see the - some hummocky terrain on the North Massif, it just went out of my next reach. But, I did see some sort of albedo change that went across the canyon about in the vicinity of the - of the scarp.||
||||
Tape 6l/2||||
03 17 12 20|LMP|Bob, with respect to the landing site - this is Jack - when we had near - or were closer to low phase angle, approaching it - when I first had it in view - there was a clear lightening in the area of the light mantle. It was not sharply defined, but around the crater Lara and Nansen and to the west of the scarp - there was very clearly, slightly brighter - reflectivity.||
|CC|Roger, Jack.||
03 17 16 27|CDR|Houston, America. The MAPPING CAMERA and LASER ALTIMETER COVERS are CLOSED. I'm going to ENABLE A-l, A-2, and C-2.||
|CC|Roger, Gene.||
|CMP|Yes, it looks like the old gravity gradient worked there or something. I didn't see it get out of attitude at all. Did you all see any movement at all?||
|CC|Max er [error?] was about 0.2 - 0.3 of a degree, Ron.||
|CMP|Okay.||
03 17 17 35|LMP|I'm sorry, Houston. I should have cued you on changing the SPS pressure indicators. You want to see that again?||
|CC|Stand by on that.||
|CC|Jack, it's not required to go back and do them again; we watched it on telemetry.||
|LMP|Okay. I'll try to remember to be a little more informative.||
03 17 18 46|CC|No problem, Jack; no problem.||
03 17 28 52|CMP|Okay, Houston. There are the torquing angles.||
|CC|Roger. We see them. They look good.||
|CMP|Just for another little matter of interest - once the Earth is in the field of view, which it's||
||||
||Tape 6l/3||
||about - looks like it must be about 12 degrees from Regulus - it's so bright, that it blacks out any - blanks out the telescope for any star recognition. However, it worked real good, in the sextant. You can see the star real well. You just have to assume it's Regulus, though.||
|CC|Roger. Would that star angle difference - -||
|CMP|Okay, I'll torque at 30.||
03 17 29 35|CMP|I torqued at 30 - 09:30.||
|CC|Roger. We copy.||
|CMP|And the first - the first star angle difference was - you know, you can get a little bit lax about it - if you want to spend a little time at it, you can get five balls every time, looks like.||
|CC|Roger, Ron. With that star angle difference on the second one, I can assume it was Regulus. I think you're safe in your assumption.||
|CMP|Oh, yes. Right.||
|CDR|He had to do it, or else I'd have to go down there and do it.||
03 17 30 13|CC|Roger.||
03 17 34 06|CC|America, Houston. P40 looks good.||
|CMP|Okay. Mighty fine; we'll go ahead and maneuver to attitude then.||
|CC|Roger.||
|CDR|Houston, I think I put the wrong number in on the PITCH. We'll correct it. It's 228, isn't it?||
|CC|That's affirmative, Gene.||
03 17 35 31|CDR|Okay, we'll fix it.||
03 17 38 09|CC|America, Houston. We'd like the HIGH GAIN to AUTO.||
||||
Tape 6l/4||||
03 17 38 20|CDR|You've got it.||
|CC|Roger.||
03 17 4l 48|CC|America, Houston. We'd like you to hold off switching to OMNI Charlie until we cue you on that.||
|CDR|Wilco.||
03 17 42 43|LMP|Bob, this is Jack.||
|CC|Go ahead, Jack.||
|LMP|Was there any indication on the seismometers of an impact, about the time I thought I saw a light flash on the surface?||
|CC|Stand by that - we'll check on that, Jack.||
|LMP|Don't worry about it. Some - I thought somebody was looking at it. It could have been one of the other light flashes.||
|CC|Roger. We copied the time and - -||
|LMP|I have a place marked.||
|CC|- - passed it to the back room.||
03 17 43 23|LMP|Okay, I got it marked on the map, too.||
03 17 51 20|CDR|Okay, Bob. The star sextant checks out okay.||
03 17 51 24|CC|Roger, Gene. Good show.||
03 17 54 41|CC|America, Houston. You are GO for DOI and you can leave the high gain selected. We're holding good.||
|CDR|Okay, Robert. DOI. ... the high gain.||
|CC|Ro - Gene, say again. You were way down in the mud on that one. Can you say again, please?||
|CDR|Roger; understand. We are GO for DOI, and you have the high gain.||
|CC|That's affirmative, Gene. Just -||
||||
||Tape 61/5||
|LMP|Hey, Bob, I know I've argued against this kind of thing, but you got tenths on that burn time?||
|CC|It's 0.1 on that.||
|LMP|Okay, 0.1.||
|CC|Jack, just some words from the back room on you. The a - There may have been an impact at the time you called, but the Moon is still ringing from the S-IVB impact. So it's masked any other - would mask any other impact. So they may be able to strip it out at a later time, but right now they don't see anything at your called time.||
03 17 56 05|LMP|Just my luck.||
03 18 00 39|LMP|Bob, log us for a picture of the Earth at 92:40 on mag Oscar Oscar. And we're on frame 68.||
|CC|Roger, Jack; we've got that.||
|LMP|You've got a lot of healthy weather out there in the Pacific today. Looks like most of those things we talked about yesterday, up in the Hawaii region and also in the south, have intensified.||
|CC|Roger.||
03 18 05 38|CC|America, Houston. We're about 3 minutes until LOS and everything is looking great. No changes since our GO for DOI. We'll expect to see you at 93:34:24.||
|CDR|We'll see you at 93:34:24, Bob.||
03 18 05 58|CC|Roger, Gene.||
||END OF TAPE||
||||
||Tape 62/1||
|APOLLO|17 AIR-TO-GROUND VOICE TRANSCRIPTION||
03 18 25 XX||BEGIN LUNAR REV 3||
03 18 54 51|CDR|Hello, Houston; America.||
|CC|America, Houston. Go ahead.||
|CDR|Okay. And the burn was good on all counts, 22-second burn. It was on time, V^, 1982; roll after the burn, 357 > 225, and 003. Residuals were plus 0, plus 0.2, and plus 0.1. DELTA-V^ is 0.1, and that was with DELTA-V total set into the EMS. Should have been - should been zero and the residual on the EMS was plus 0.1. OXIDIZER's 305, and FUEL is 311 and an UNBALANCE of 150 DECREASE. We're in a 59.1 by 14.9.||
|CC|Okay, America; sounds great.||
|CDR|It looks pretty great.||
|CDR|We're getting back down among us where us plain folks belong.||
03 18 56 20|CC|Roger.||
03 19 01 01|LMP|Houston, this is.the LMP. There seem to be two general kinds of ray patterns: those associated with a lot of secondaries and light colored and those that have no visible secondaries. And that's independent, yet, from the irregular light-colored areas we've been calling swirls.||
|CC|Roger, Jack. We're copying.||
|LMP|Houston, there also - a lot more - there is -there is a lot more of that light-colored swirllike irregular material, or discoloration - if -whatever you want to call it, in the back side highlands, particularly as we approach Marginis, than I had previously gathered from the available photography.||
||||
Tape 62/2||||
|CC|Roger, Jack.||
|LMP|And there still seems to be no relief associated with it. Although, in many cases, it seems to follow ridge lines, or crater rims part way. In other cases, it's quite irregular in its distribution.||
|CC|Okay.||
03 19 03 33|CMP|And bank A, that time, with the chamber pressure, was up to 95-||
|CC|Roger, Ron. And we got tracking data on you; has a 13.1 perigee - peri - perilune, rather.||
|CDR|Roger.||
|CMP|Okay, that's great, Bob, and we're still looking at that zero bias on the DC meter of about 5 to 7 psi.||
|CC|Roger.||
|CMP|Okay.||
03 19 05 52|LMP|Some of the boys might be interested to know that in a place where the Sun is just grazing the slope -it's a steep slope on the north rim of Crisium, I can see the horizontal lineaments that were such a controvery on 15.||
|CC|Roger. Understand. The north rim of Crisium?||
|CDR|... big one with the central peak.||
|LMP|Roger. There are some very steep slopes that just have grazing Sun on them now, and with the binocs, you can see that horizontal lineation pattern.||
|CC|Roger.||
|CMP|There it is. T-horizon will be good. Yes. Okay, I've got the edge of Crisium now. ... Getting hills on the side of Crisium, there. Sure a lot smoother-looking material than I thought it would be.||
||||
||Tape 62/3||
|CC|Ron, you're about 1 minute from T-horizon.||
|CMP|Okay, Bob. Thank you. Oh. (Laughter) Here.||
|CC|And, Ron, we - we're copying you on VOX, we believe. Is that affirm?||
|CMP|Yes, that's right.||
|CC|Roger.||
|CMP|You're not supposed to copy the other guys, though. Are you copying the other guys?||
|CC|No, just you, Ron.||
|CMP|Okay.||
|CDR|I may have been talking loud.||
03 19 08 03|CC|Okay, Ron. You should be at T-horizon.||
03 19 08 08|LMP|MARK. T-horizon.||
|CMP|Okay, that's pointing at the horizon all right. I don't see the crater, yet.||
|CMP|Okay.||
|CMP|Okay, I can see the rims of Microbus [sic] A and B.||
|CMP|Okay.||
|CMP|Okay, I really don't see it yet. I can see Microbus A and B, real well.||
|CMP|Okay, I'm going to pick out one and start marking on it.||
|CMP|1, 2, 3, 4, 5, 6, 7, 8. That's the wrong one. Okay, now I see what I'm supposed to mark on; okay.||
|CMP|1, 2, 3, 4, 5, 6, 7, 8, 9, *** 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, and it's gone.||
||||
Tape 62/4||||
|CMP|Okay?||
03 19 11 23|CMP|No, the ones I just wrote in there. Right?||
|CMP|Okay? And, lets - now I'm going to take a look and see if it looks like a cinder cone. Hey! There's Maraldi Gamma, the mound sticking up there right beside Maraldi. Hey, you guys are going to have some good hills to run down in there. Can you see it all - at all, coming up?||
|CMP|... north. That crazy radar is going to be in the way - the LM (laughter). Okay, it's going through the landing site, now. The shadow is just up to -You can really see the scarp on there.||
|LMP|See what they mean by Sculptured Hills, Gene? See the knobby characteristics in that - -||
|CDR|Yes. That'll be ...||
|LMP|- - area down there. That's part of the Sculpured Hills.||
|CDR|That's a massif there, too.||
|LMP|Now, we're just over the rim of Serenitatis, looking over the Graben Plains - -||
|CMP|Yes, I can just see. I'm going to switch to 17-1. 3, 4, 5j 6 - just got six of them on 17-1 and then the other three were were on F - F Crater; 17-1 was just barely in the - Sherlock was just barely beyond the shadow.||
|LMP|This is all supposedly covered with the dark mantle, Gene, what you're seeing down there.||
|CDR|Yes, the Sun angles are so that you can't tell the difference in albedo.||
|LMP|And look at those mare ridges, though.||
|CDR|I tell you, that's looking out into the gray -gray desert down in there.||
||||
||Tape 62/5||
|LMP|That's the old Littrow site.||
|CDR|I think so. I think we're just about ready to climb.||
|LMP|I think the terminator is giving you the feeling of that, maybe. Ain't nothing out there.||
|CC|Jack, Houston. Can you see any albedo difference in the landing site area between the dark massif and the light area?||
|LMP|We can't see any difference between - in the low areas, between the dark mantle and other materials right now. We're right at the terminator.||
03 19 14 40|CDR|Yes, but Jack and I weren't really looking at the landing site. I think Ron was.||
|CC|Roger.||
|CMP|Jerry, you could really see a difference between the - the South Massif and the - the mantle material around through there. The mantle is not nearly as dark as it looks on the pictures, though But the massif, South Massif, especially, looked almost a whitish color. I guess it's because the, partly the Sun was shining on it. But then - -||
|CDR|Could you see anything that looks like the slide?||
|CMP|Oh, yes. You can see the slide on the thing and definitely see the scarp going across through there. I was primarily concentrating on looking for the various craters so I didn't spend that much time, you know, concentrating on how the thing looked. But in the marks on the thing, the first about four or five marks were on F Crater and then I saw Sherlock about halfway through it and I got about five marks on the Sherlock for 17-1.||
|LMP|Gene.||
03 19 16 25|LMP|Houston, in crossing Crisium and Marginis, it looked fairly clear that with the small fresh craters, and I don't have a good size estimate||
||||
Tape 62/6||||
||right now - I think I'm looking in terms of 100 or 2 meters. You can distinguish where blocks have been thrown up by them, or not - possibly giving depth of the local regolith from the pictures you'll get in there.||
|CC|Roger, Jack.||
|LMP|And, also, on that lineation question, not only, where the Sun grazes a - a slope do you see the horizontal lineations, but they're at the southern end of the shadowed area on a slope. You get a couple other lineations showing up at least in a couple places I saw. One would be parallel to the slope - that is cross-contour, and the other was at a - an angle to that direction - oh - say of about 30 degrees.||
|CC|Roger, Jack. We're copying you loud and clear and no problems with comm at all.||
03 19 18 12|LMP|Okay. We just had sunset.||
|CMP|And, Houston; America. On mag Bravo Bravo, 75 to 70 percent were utilized on J-3 and F Crater and 17-1 through the sextant.||
|CC|Roger. Just want to confirm, Ron. You started on J-3 and then you went to F Crater and -||
|CMP|Yes. I went to F Crater and then back to Sherlock or 17-1.||
|CC|Roger.||
|CMP|Actually, on J-3, I took four marks on a crater that was to the west of J-3 and then I finally saw J-3 and started marking on it.||
|CC|Roger, Ron.||
|LMP|Okay, Houston. Mag Oscar Oscar is 85.||
|CC|Roger, Jack. Thank you.||
|LMP|And, then - okay; and there's a number of pictures - Now, just a minute, let me try to give you a general feeling for where they were taken. St and by 1.||
||||
||Tape 62/7||
|LMP|Okay; a number of the last pictures that were taken on that series, or that rev, were taken between - say about 115 east, and - oh, about 100 east and they show several examples of the light-colored or swirl - -||
|CMP|Coming up now.||
|LMP|- - alterations to the surface. And that's in highland country where that is a distinct gray against the tan-gray or tan highland background -general highland color.||
|CC|Okay, Jack. I got that.||
|CMP|And, all my pictures (laughter).||
|CC|Ron, Houston. We'd like you to move up and do the waste water dump starting now and the 02 fuel cell purge.||
|LMP|Okay, we'll get to that and mag Quebec Quebec is on frame 50.||
|CC|Roger. Copy.||
03 19 21 35|CMP|Okay, you want to dump the waste water on the front side?||
|CC|That's affirm, Ron. We'd like to get a third dump now, so we have it dumped prior to the camera pass.||
|CMP|Oh, okay.||
|CC|We want to get a dump prior to the UV work there, Ron.||
|CMP|Okay, that's right - I'm sorry, I forgot about that.||
|CMP|... how ... going to go, with BATTERY VENT to - Okay, BATTERY VENTED, BATTERY VENT is CLOSED and going to DUMP A.||
03 19 23 31|LMP|PAN CAMERA POWER going OFF.||
||||
Tape 62/8||||
03 19 24 24|LMP|Okay, Houston. Beginning the fuel cell purge -¡2 Ô||
|CC|Roger, Jack.||
03 19 25 15|CDR|Bob , any objections to making that V49 maneuver , now?||
|CC|Stand by on that, Gene.||
|CDR|Okay.||
|CC|America, no objection to going to V49 maneuver any time. Just do not open the UV door until the 9^:45 Flight Plan time.||
03 19 26 08|CDR|Okay. We're with you.||
03 19 29 25|CDR|Hey, Gordo. I think we're still in LM PRESSURE up there in the tunnel. You want us to go back to LM/CM DELTA-P?||
|CC|Okay, Gordo's off. I'll have to wait a minute here, Gene.||
|CDR|For a Sunday night, you're - you're hard to get along with.||
|CC|Oh, come on.||
|LMP|Wise Marines - wise Marines end up in Antarctica.||
|CC|Roger. Can't do that. They don't have any gates down there.||
|CDR|That sounds like a job you could probably handle.||
|LMP|Listen, after that answer, I'll build one down there for you.||
|CC|Thank you, sir. Hey, you can go to LM/CM DELTA-P.||
03 19 30 32|CDR|Okay, thank you. (Laughter)||
03 19 32 29|CC|America, Houston. The fuel cell 3 purge can be terminated.||
||||
||Tape 62/9||
|LMP|I beat you.||
03 19 37 37|CDR|Hey, Bob. Who you talking to us with, Honeysuckle or Goldstone? Honeysuckle, I'd guess.||
|CC|We're talking through Goldst - Goldstone, Gene.||
|CDR|Okay, looks like about a tossup from here. I'll tell you, there is really one heck of a big low-pressure area developing somewhere off the coast of California, Washington, or Canada, out in the Pacific Northwest part of the country.||
|CC|Roger. We copy.||
|CDR|We were watching it earlier today, but I tell you, now, it's really dragged in some other clouds with it. It must cover an enormous distance and it's got some real spectacular circulation.||
|CC|Just for curiosity, are you using a monocular on that?||
|CDR|No, I'm using a binocular.||
|CC|Roger.||
|CDR|Bob, it's - it's got a trailing front. I can't really see the States, or even the North American continent, because - -||
|CC|Stand by, Jack - or Gene. We'd like for you to terminate - -||
|CDR|- - pretty well covered - -||
|CC|- - waste water dump.||
|CDR|Okay.||
|CC|Sorry about that. Go ahead.||
03 19 39 56|CDR|Okay, I was just going to say, it's got a - looks like a tremendous trailing front. Roughly, north-northwest, south-southeast, and it looks like it may just sweep up the western coast. It's hard to tell how far off the actual center rotation||
||||
Tape 62/10||||
||or even a front is. I just remember from earlier this morning, when I could see landmasses, that it appeared to me to be off the Pacific Northwest out in the ocean.||
|CC|Roger.||
03 19 42 21|CC|Jack, Houston here. We've just been kicking around with Farouk, and if you get - if you want to, during your - any of your free time, if you have any, you might look at Copernicus with your binoculars and see if the dike goes all the way -all the way across. He would recommend using the binoculars. Don't take any of your eat or sleep time at all, but you might get a chance on this one eat pass to, as you go by there.||
|LMP|Okay. I'll give her a try. You might give me a couple minutes' warning the next time around.||
|CC|Okay, Jack.||
|LMP|I'm not sure the attitude is too good for that. I wish I'd thought of it this round.||
|CC|Roger. Well, we were pretty busy coming up on it this time. I think the - that's why we mentioned the attitude may be okay during the eat period. We don't want you to break away from your eat period unless you see you can spare the time.||
03 19 44 04|LMP|Just looking at the southern edge of Grimaldi, Bob, and we probably have it covered on photos, but there's a nice tangential to slightly circumferential graben along the southern wall and climbs out over the western rim and off the eastern rim, and that graben is premare - premare.||
|CC|Okay, I copy on that, Jack, and as long as we're talking about Grimaldi, you might just rem -we'd like to have you brief Ron exactly on the location of that flash you saw. We'll probably ask him to take a picture of it, maybe during one of his solo periods.||
||||
||Tape 62/11||
|CDR|Hey, Bob, before we get awfully involved, just let me tell you what our motive is here in the next couple of hours. That's to eat and get done what's in the Flight Plan, and come our rest period, we're probably going to turn out the lights and make sure everything's done by then so we can start it on time tonight.||
|CC|Yes, that's a definite - we concur with that definitely, Gene. Don't want you to work into your sleep period.||
03 19 45 44|CDR|Okay.||
03 19 47 20|CC|Gene, Houston.||
|CDR|Go ahead.||
|CC|Gene, last night you didn't use a tone booster, and the work you gave us was that it had - it wasn't working, and we're just wondering if you want - we're thinking about working up a test board to see if - did you test it out thoroughly to make sure it wasn't working, or was that just your desire not to use it?||
|CDR|We tried it, Bob, and it did not work. The only reason I'm reluctant on a test is I just don't want it to take much time.||
|CC|I don't think it would take much time. The only thing I could say is it would - you know - two obvious things I'm sure you checked them, Gene, would be the utility power and make sure you had the right lamp tests on when you tried it, and that's the only - I'm sure you did it, and that's the only obvious thing - maybe a circuit breaker or something like that.||
|CDR|Well, we checked it both on the left side and on the right side with two separate UTILITY POWERS and verified that the MASTER ALARMs came on with the test on both sides, and nothing ever happened.||
|CC|Roger. I was sure of that, Gene. Just wanted to make it - put everybody at ease that it's just not working. That was essentially the test. Just forget anything we said about tests.||
||||
Tape 62/12||||
|CDR|Okay.||
|LMP|What test?||
|CC|Roger. Got you guys trained up there, finally.||
03 19 49 09|LMP|Arf, arf.||
|CMP|Houston, America.||
|CC|Roger. Go ahead, Ron.||
|CMP|If I don't find my scissors here one of these days, I think it takes about four bolts on either side of the - you know the optics, where they stow the optics? It looks like there are four little tool E bolts that'll come out. And I think maybe they might be back behind there, I don't know. See, there's a great big slot up at the top of that - oh, it1s at least an inch - inch between the top of the optics thing and the top of the spacecraft. I looked back in there with a flashlight and can't see anything, but it's a big hole back there anyhow.||
|LMP|I think the commander might have something to say.||
|CDR|Hey, Bob, just ignore everything he said. We'll leave him a pair of our scissors, and he's just worried about being hungry.||
|CC|Roger. Those are your EVA scissors, too, aren't they?||
|CDR|But, he is not - Yes, but we can handle - we can handle it with one down there. He is not taking the spacecraft apart to find his scissors, and I will not let him go hungry.||
|CC|Roger.||
03 19 50 40|CMP|Okay, either way.||
03 19 55 46|LMP|Hey, Bob, before we lose you, how did the Oilers do today? (Laughter)||
|CC|9 to 3. Steelers over the Oilers.||
||||
||Tape 62/13||
|LMP|9 to 3?||
|CC|That's affirm.||
|LMP|9? 09 to 03?||
|CC|That's affirmative. Played one of their better games, I guess.||
|LMP|How about the Chicago Bears? You got their score handy?||
|CC|Hey, Jack, how about if we pick you up during the eat period. While you're eating, we'll brief you of the whole NFL situation for today. Okay?||
|LMP|Well, we are eating. I guess we wait until we come around next time. Okay.||
|CC|Oh - I - the Bears were - -||
|LMP|||
|CC|- - the last we heard, the Bears were losing.||
|LMP|Bob, we'll wait and you can get up the late evening news prepared for us here the next time around.||
|CC|Okay. Have your gourmet dinner and I'll give you the news.||
|LMP|Okay.||
03 19 58 12|CC|America, Houston. We're going to lose you here in about 2-1/2 minutes. We'll see you at 95:28, according to the Flight Plan, and you're looking good. We don't have anything, any anomalies or anything against you right now. You're looking great.||
|CDR|Thank you, Robert. We'll see you coming around the horn.||
|CC|Roger.||
|CDR|Hey, Bob, if you could, it might be appreciated with a word or two from our home fronts.||
||||
Tape 62/14||||
|CC|Yes. You didn't let me do it. I was going to give them all a call while on this LOS here, Gene.||
|CDR|It's that thing again. I bet you were concentrating on the dot.||
03 20 00 15|CC|Hey, guys. The Bears 21 to 12 over Philadelphia.||
